uid,date,event_type,price,cogs
1048,3/25/20,visit,,
1048,3/26/20,visit,,
1048,3/26/20,purchase,23500,17860
1048,3/27/20,visit,,
1048,3/25/20,visit,,
1048,3/22/20,visit,,
1048,3/22/20,visit,,
1111,3/22/20,visit,,
1111,3/25/20,visit,,
1111,3/25/20,purchase,82200,40278
1111,3/22/20,visit,,
1111,3/28/20,visit,,
1111,3/26/20,visit,,
1111,3/27/20,visit,,
1111,3/24/20,visit,,
991,3/24/20,visit,,
991,3/23/20,visit,,
991,3/26/20,visit,,
1248,3/23/20,visit,,
1248,3/24/20,visit,,
1248,3/26/20,visit,,
1248,3/25/20,visit,,
1248,3/25/20,purchase,156400,53176
1248,3/25/20,visit,,
1248,3/23/20,visit,,
1248,3/23/20,purchase,99000,37620
1176,3/27/20,visit,,
1176,3/22/20,visit,,
1176,3/22/20,visit,,
1176,3/22/20,purchase,70500,49350
1176,3/22/20,visit,,
1176,3/22/20,purchase,122100,41514
1176,3/28/20,visit,,
1180,3/23/20,visit,,
1180,3/23/20,purchase,27500,6875
1180,3/25/20,visit,,
1180,3/25/20,purchase,71700,38001
1180,3/22/20,visit,,
1180,3/22/20,visit,,
1180,3/22/20,purchase,36600,16104
1180,3/23/20,visit,,
1180,3/23/20,purchase,8300,2075
1180,3/24/20,visit,,
1180,3/26/20,visit,,
1182,3/22/20,visit,,
1182,3/22/20,purchase,165100,82550
1182,3/23/20,visit,,
1182,3/23/20,visit,,
1182,3/25/20,visit,,
1182,3/28/20,visit,,
1182,3/25/20,visit,,
1182,3/22/20,visit,,
1182,3/26/20,visit,,
1139,3/27/20,visit,,
1139,3/24/20,visit,,
1139,3/28/20,visit,,
1198,3/28/20,visit,,
1198,3/22/20,visit,,
1198,3/24/20,visit,,
1051,3/28/20,visit,,
1051,3/28/20,purchase,113600,55664
1051,3/26/20,visit,,
1051,3/26/20,purchase,115100,29926
1051,3/27/20,visit,,
1051,3/27/20,purchase,22100,5525
1051,3/24/20,visit,,
1051,3/27/20,visit,,
1141,3/26/20,visit,,
1141,3/25/20,visit,,
1141,3/25/20,purchase,146200,62866
1141,3/28/20,visit,,
1294,3/27/20,visit,,
1294,3/23/20,visit,,
1294,3/27/20,visit,,
1294,3/24/20,visit,,
1294,3/23/20,visit,,
1294,3/28/20,visit,,
1142,3/22/20,visit,,
1142,3/26/20,visit,,
1142,3/26/20,purchase,22400,9632
1142,3/23/20,visit,,
1142,3/24/20,visit,,
1142,3/24/20,visit,,
1142,3/24/20,visit,,
1142,3/23/20,visit,,
1142,3/26/20,visit,,
1172,3/27/20,visit,,
1019,3/22/20,visit,,
1019,3/24/20,visit,,
1019,3/22/20,visit,,
1019,3/28/20,visit,,
1097,3/23/20,visit,,
1097,3/26/20,visit,,
1097,3/26/20,purchase,137400,61830
1097,3/25/20,visit,,
1097,3/23/20,visit,,
1097,3/23/20,purchase,33200,8300
1173,3/22/20,visit,,
1173,3/26/20,visit,,
1173,3/28/20,visit,,
1173,3/28/20,purchase,52000,28600
1173,3/22/20,visit,,
1070,3/23/20,visit,,
1070,3/27/20,visit,,
1070,3/25/20,visit,,
1070,3/25/20,purchase,101400,63882
1236,3/24/20,visit,,
1236,3/22/20,visit,,
1236,3/22/20,purchase,199400,139580
1236,3/26/20,visit,,
1236,3/24/20,visit,,
952,3/27/20,visit,,
952,3/28/20,visit,,
952,3/27/20,visit,,
952,3/24/20,visit,,
952,3/24/20,purchase,61500,35055
952,3/27/20,visit,,
952,3/27/20,visit,,
952,3/26/20,visit,,
952,3/27/20,visit,,
952,3/27/20,visit,,
1140,3/22/20,visit,,
1140,3/27/20,visit,,
1140,3/22/20,visit,,
1140,3/28/20,visit,,
1140,3/24/20,visit,,
1140,3/24/20,purchase,10200,3162
1140,3/24/20,visit,,
1140,3/26/20,visit,,
1140,3/22/20,visit,,
1140,3/22/20,purchase,32400,20736
1301,3/28/20,visit,,
1301,3/26/20,visit,,
1260,3/22/20,visit,,
1260,3/23/20,visit,,
1260,3/22/20,visit,,
1260,3/24/20,visit,,
1260,3/25/20,visit,,
1260,3/28/20,visit,,
1260,3/24/20,visit,,
1260,3/28/20,visit,,
1260,3/27/20,visit,,
1092,3/22/20,visit,,
1092,3/23/20,visit,,
1092,3/23/20,purchase,31700,8876
1092,3/26/20,visit,,
1092,3/26/20,purchase,171400,87414
1092,3/27/20,visit,,
1264,3/26/20,visit,,
1264,3/27/20,visit,,
1264,3/22/20,visit,,
1100,3/22/20,visit,,
1100,3/28/20,visit,,
1066,3/25/20,visit,,
1066,3/22/20,visit,,
1066,3/26/20,visit,,
1066,3/26/20,purchase,131800,88306
1066,3/27/20,visit,,
1303,3/22/20,visit,,
1303,3/22/20,visit,,
1303,3/26/20,visit,,
1303,3/25/20,visit,,
1303,3/23/20,visit,,
1303,3/24/20,visit,,
1303,3/24/20,purchase,125000,46250
1303,3/26/20,visit,,
1303,3/24/20,visit,,
1075,3/26/20,visit,,
1056,3/28/20,visit,,
947,3/25/20,visit,,
968,3/28/20,visit,,
968,3/24/20,visit,,
968,3/25/20,visit,,
968,3/25/20,visit,,
968,3/27/20,visit,,
1217,3/25/20,visit,,
1217,3/24/20,visit,,
1217,3/22/20,visit,,
1217,3/24/20,visit,,
1217,3/22/20,visit,,
1217,3/25/20,visit,,
1217,3/25/20,purchase,67900,37345
1217,3/26/20,visit,,
1217,3/23/20,visit,,
1217,3/25/20,visit,,
1217,3/25/20,purchase,94200,26376
1261,3/27/20,visit,,
1261,3/22/20,visit,,
1261,3/28/20,visit,,
1261,3/28/20,visit,,
1261,3/25/20,visit,,
1261,3/22/20,visit,,
1261,3/22/20,purchase,52000,27040
1261,3/24/20,visit,,
1103,3/24/20,visit,,
1103,3/24/20,purchase,118600,52184
1103,3/25/20,visit,,
1103,3/28/20,visit,,
1103,3/24/20,visit,,
1103,3/22/20,visit,,
1103,3/22/20,visit,,
1164,3/26/20,visit,,
1164,3/25/20,visit,,
1164,3/24/20,visit,,
1164,3/24/20,purchase,33800,20956
1164,3/27/20,visit,,
1015,3/27/20,visit,,
1015,3/25/20,visit,,
1015,3/28/20,visit,,
1015,3/25/20,visit,,
1015,3/27/20,visit,,
1015,3/27/20,purchase,24300,15309
1015,3/23/20,visit,,
1015,3/26/20,visit,,
1015,3/26/20,purchase,154800,58824
1015,3/28/20,visit,,
1015,3/26/20,visit,,
1062,3/24/20,visit,,
1062,3/26/20,visit,,
1062,3/26/20,purchase,128400,56496
1062,3/24/20,visit,,
1062,3/24/20,purchase,119600,74152
1062,3/25/20,visit,,
1060,3/26/20,visit,,
1060,3/24/20,visit,,
1060,3/24/20,visit,,
1060,3/22/20,visit,,
1060,3/27/20,visit,,
1060,3/27/20,visit,,
1060,3/25/20,visit,,
1227,3/25/20,visit,,
1227,3/22/20,visit,,
1227,3/23/20,visit,,
1227,3/28/20,visit,,
1227,3/28/20,purchase,92400,57288
965,3/27/20,visit,,
965,3/28/20,visit,,
965,3/28/20,purchase,138100,58002
965,3/26/20,visit,,
965,3/26/20,purchase,38800,24832
965,3/22/20,visit,,
965,3/23/20,visit,,
965,3/24/20,visit,,
965,3/28/20,visit,,
965,3/28/20,purchase,171100,68440
1266,3/27/20,visit,,
1266,3/28/20,visit,,
1295,3/27/20,visit,,
1295,3/25/20,visit,,
1295,3/25/20,purchase,23600,17228
1295,3/27/20,visit,,
1295,3/25/20,visit,,
1295,3/26/20,visit,,
1196,3/26/20,visit,,
1196,3/22/20,visit,,
1196,3/26/20,visit,,
1196,3/24/20,visit,,
1196,3/27/20,visit,,
1196,3/26/20,visit,,
1196,3/28/20,visit,,
1046,3/24/20,visit,,
1046,3/24/20,purchase,14000,4760
960,3/27/20,visit,,
1030,3/24/20,visit,,
1030,3/22/20,visit,,
984,3/24/20,visit,,
984,3/23/20,visit,,
984,3/22/20,visit,,
984,3/26/20,visit,,
984,3/23/20,visit,,
984,3/22/20,visit,,
1231,3/28/20,visit,,
1231,3/23/20,visit,,
1231,3/24/20,visit,,
1231,3/24/20,purchase,130300,85998
1231,3/24/20,visit,,
1231,3/23/20,visit,,
1231,3/23/20,visit,,
1251,3/28/20,visit,,
1251,3/23/20,visit,,
1251,3/28/20,visit,,
1251,3/24/20,visit,,
1251,3/25/20,visit,,
1251,3/25/20,purchase,94600,29326
946,3/28/20,visit,,
946,3/29/20,purchase,129000,70950
1002,3/24/20,visit,,
1002,3/24/20,visit,,
1002,3/24/20,purchase,134000,71020
1212,3/28/20,visit,,
1212,3/28/20,visit,,
1212,3/27/20,visit,,
1212,3/23/20,visit,,
1035,3/22/20,visit,,
1035,3/22/20,visit,,
1035,3/23/20,visit,,
1035,3/28/20,visit,,
1035,3/28/20,purchase,155000,60450
1035,3/26/20,visit,,
1035,3/23/20,visit,,
1035,3/24/20,visit,,
1146,3/27/20,visit,,
1146,3/26/20,visit,,
1146,3/25/20,visit,,
1146,3/25/20,visit,,
1146,3/25/20,visit,,
1146,3/25/20,visit,,
1126,3/25/20,visit,,
1126,3/27/20,visit,,
1126,3/25/20,visit,,
1126,3/25/20,visit,,
1126,3/22/20,visit,,
1126,3/24/20,visit,,
1126,3/23/20,visit,,
1126,3/23/20,purchase,120400,36120
1132,3/26/20,visit,,
1132,3/22/20,visit,,
1132,3/26/20,visit,,
1132,3/27/20,visit,,
1132,3/24/20,visit,,
1306,3/26/20,visit,,
1306,3/26/20,visit,,
1306,3/27/20,visit,,
1306,3/27/20,purchase,160200,100926
1306,3/24/20,visit,,
1079,3/27/20,visit,,
1178,3/27/20,visit,,
1178,3/27/20,purchase,73700,40535
1178,3/27/20,visit,,
1178,3/26/20,visit,,
1178,3/23/20,visit,,
1178,3/22/20,visit,,
1178,3/22/20,purchase,76400,35908
1178,3/24/20,visit,,
1178,3/24/20,visit,,
1178,3/22/20,visit,,
1178,3/22/20,purchase,88200,24696
1022,3/25/20,visit,,
1022,3/25/20,purchase,92700,38007
1203,3/28/20,visit,,
1203,3/28/20,visit,,
1203,3/23/20,visit,,
1203,3/24/20,visit,,
1203,3/24/20,visit,,
1203,3/25/20,visit,,
1203,3/22/20,visit,,
979,3/22/20,visit,,
979,3/27/20,visit,,
979,3/28/20,visit,,
979,3/28/20,purchase,228900,162519
979,3/25/20,visit,,
979,3/25/20,visit,,
979,3/26/20,visit,,
1137,3/25/20,visit,,
1137,3/24/20,visit,,
1137,3/26/20,visit,,
1137,3/27/20,visit,,
1137,3/26/20,visit,,
1137,3/26/20,purchase,132000,79200
1137,3/22/20,visit,,
1137,3/22/20,visit,,
1071,3/27/20,visit,,
1071,3/27/20,purchase,80200,31278
1071,3/27/20,visit,,
1071,3/27/20,visit,,
1071,3/26/20,visit,,
1071,3/24/20,visit,,
1071,3/28/20,visit,,
1288,3/23/20,visit,,
1288,3/23/20,purchase,33900,14577
1288,3/26/20,visit,,
1288,3/23/20,visit,,
1288,3/25/20,visit,,
1288,3/22/20,visit,,
1288,3/27/20,visit,,
1293,3/24/20,visit,,
1293,3/24/20,purchase,56900,19346
1293,3/28/20,visit,,
1293,3/24/20,visit,,
1293,3/24/20,purchase,49800,37350
1293,3/28/20,visit,,
1293,3/23/20,visit,,
1293,3/23/20,purchase,69800,41880
1293,3/25/20,visit,,
1293,3/25/20,purchase,92200,31348
1293,3/28/20,visit,,
1293,3/24/20,visit,,
1293,3/25/20,visit,,
1163,3/27/20,visit,,
1163,3/23/20,visit,,
1163,3/23/20,visit,,
1163,3/27/20,visit,,
1163,3/27/20,purchase,107300,78329
1163,3/25/20,visit,,
1163,3/22/20,visit,,
1163,3/23/20,visit,,
1163,3/27/20,visit,,
1163,3/27/20,purchase,110100,47343
1259,3/24/20,visit,,
1259,3/27/20,visit,,
1250,3/25/20,visit,,
1250,3/23/20,visit,,
1250,3/26/20,visit,,
1250,3/26/20,visit,,
969,3/24/20,visit,,
969,3/24/20,purchase,82300,46911
969,3/28/20,visit,,
969,3/28/20,purchase,50300,38228
969,3/22/20,visit,,
969,3/22/20,visit,,
1210,3/23/20,visit,,
1225,3/25/20,visit,,
1225,3/25/20,purchase,20000,9400
1225,3/23/20,visit,,
1124,3/23/20,visit,,
1124,3/27/20,visit,,
1124,3/25/20,visit,,
1124,3/26/20,visit,,
1124,3/23/20,visit,,
1124,3/25/20,visit,,
1115,3/23/20,visit,,
1115,3/26/20,visit,,
1115,3/26/20,visit,,
1115,3/27/20,visit,,
1115,3/27/20,visit,,
1115,3/27/20,purchase,50200,38152
1115,3/24/20,visit,,
976,3/26/20,visit,,
976,3/27/20,visit,,
976,3/26/20,visit,,
976,3/26/20,purchase,97100,72825
976,3/22/20,visit,,
976,3/25/20,visit,,
976,3/22/20,visit,,
1280,3/22/20,visit,,
1280,3/22/20,purchase,114500,50380
1280,3/25/20,visit,,
1280,3/28/20,visit,,
1280,3/22/20,visit,,
1280,3/27/20,visit,,
1280,3/27/20,visit,,
1280,3/27/20,visit,,
1280,3/24/20,visit,,
1129,3/26/20,visit,,
1129,3/24/20,visit,,
1129,3/22/20,visit,,
1129,3/27/20,visit,,
1127,3/23/20,visit,,
1127,3/23/20,purchase,133000,34580
1024,3/24/20,visit,,
1024,3/24/20,purchase,44700,33972
1161,3/23/20,visit,,
1161,3/27/20,visit,,
1161,3/22/20,visit,,
1242,3/23/20,visit,,
1242,3/22/20,visit,,
1242,3/23/20,visit,,
1242,3/24/20,visit,,
990,3/24/20,visit,,
1116,3/23/20,visit,,
1134,3/24/20,visit,,
1134,3/25/20,visit,,
1134,3/25/20,purchase,53100,20178
1134,3/28/20,visit,,
1134,3/27/20,visit,,
1134,3/27/20,purchase,29600,11544
1134,3/23/20,visit,,
1134,3/23/20,purchase,73500,36015
853,3/22/20,visit,,
853,3/23/20,visit,,
853,3/23/20,visit,,
853,3/23/20,purchase,122400,59976
867,3/27/20,visit,,
867,3/27/20,visit,,
867,3/24/20,visit,,
867,3/25/20,visit,,
867,3/27/20,visit,,
464,3/22/20,visit,,
464,3/27/20,visit,,
464,3/27/20,purchase,67700,46036
464,3/25/20,visit,,
710,3/23/20,visit,,
710,3/24/20,visit,,
710,3/24/20,visit,,
710,3/25/20,visit,,
710,3/23/20,visit,,
710,3/25/20,visit,,
710,3/25/20,visit,,
710,3/22/20,visit,,
773,3/22/20,visit,,
773,3/24/20,visit,,
773,3/22/20,visit,,
694,3/24/20,visit,,
694,3/24/20,purchase,41700,30441
846,3/28/20,visit,,
846,3/28/20,purchase,26300,8942
652,3/28/20,visit,,
652,3/24/20,visit,,
790,3/24/20,visit,,
790,3/24/20,purchase,108100,64860
790,3/22/20,visit,,
790,3/22/20,purchase,12900,9804
790,3/22/20,visit,,
790,3/24/20,visit,,
790,3/24/20,purchase,35500,25915
790,3/22/20,visit,,
819,3/25/20,visit,,
819,3/26/20,visit,,
819,3/27/20,visit,,
819,3/25/20,visit,,
819,3/27/20,visit,,
819,3/27/20,purchase,54800,29044
819,3/23/20,visit,,
707,3/25/20,visit,,
707,3/24/20,visit,,
707,3/23/20,visit,,
707,3/26/20,visit,,
707,3/24/20,visit,,
927,3/24/20,visit,,
880,3/26/20,visit,,
880,3/22/20,visit,,
667,3/22/20,visit,,
667,3/23/20,visit,,
667,3/28/20,visit,,
667,3/28/20,purchase,107400,69810
667,3/27/20,visit,,
667,3/26/20,visit,,
667,3/26/20,purchase,66800,26720
667,3/23/20,visit,,
667,3/25/20,visit,,
667,3/24/20,visit,,
667,3/25/20,visit,,
687,3/24/20,visit,,
687,3/22/20,visit,,
687,3/26/20,visit,,
687,3/25/20,visit,,
687,3/25/20,visit,,
687,3/28/20,visit,,
687,3/24/20,visit,,
687,3/24/20,purchase,104600,60668
687,3/22/20,visit,,
906,3/26/20,visit,,
906,3/23/20,visit,,
906,3/23/20,purchase,46500,19065
906,3/23/20,visit,,
865,3/27/20,visit,,
865,3/27/20,purchase,103900,27014
865,3/28/20,visit,,
904,3/22/20,visit,,
863,3/24/20,visit,,
863,3/25/20,visit,,
863,3/23/20,visit,,
863,3/23/20,visit,,
863,3/28/20,visit,,
863,3/28/20,purchase,25200,19152
863,3/28/20,visit,,
910,3/27/20,visit,,
910,3/26/20,visit,,
910,3/26/20,purchase,173500,48580
910,3/27/20,visit,,
910,3/25/20,visit,,
910,3/23/20,visit,,
910,3/23/20,visit,,
910,3/23/20,purchase,138300,44256
910,3/22/20,visit,,
847,3/22/20,visit,,
847,3/22/20,visit,,
847,3/27/20,visit,,
701,3/23/20,visit,,
701,3/24/20,visit,,
701,3/25/20,visit,,
701,3/22/20,visit,,
701,3/25/20,visit,,
701,3/23/20,visit,,
727,3/22/20,visit,,
727,3/22/20,visit,,
727,3/25/20,visit,,
727,3/27/20,visit,,
727,3/27/20,purchase,25200,12600
727,3/26/20,visit,,
756,3/27/20,visit,,
756,3/24/20,visit,,
756,3/22/20,visit,,
756,3/22/20,visit,,
928,3/23/20,visit,,
928,3/25/20,visit,,
928,3/26/20,visit,,
928,3/25/20,visit,,
928,3/22/20,visit,,
533,3/26/20,visit,,
533,3/28/20,visit,,
759,3/26/20,visit,,
759,3/23/20,visit,,
759,3/23/20,purchase,16900,11999
759,3/25/20,visit,,
759,3/23/20,visit,,
759,3/23/20,visit,,
759,3/24/20,visit,,
805,3/25/20,visit,,
805,3/28/20,visit,,
805,3/28/20,visit,,
805,3/22/20,visit,,
805,3/22/20,purchase,43300,18619
722,3/27/20,visit,,
722,3/27/20,visit,,
722,3/23/20,visit,,
722,3/24/20,visit,,
722,3/23/20,visit,,
722,3/23/20,purchase,75700,48448
722,3/28/20,visit,,
722,3/27/20,visit,,
931,3/22/20,visit,,
931,3/27/20,visit,,
931,3/27/20,purchase,127800,33228
931,3/27/20,visit,,
931,3/23/20,visit,,
931,3/22/20,visit,,
931,3/26/20,visit,,
931,3/26/20,purchase,40800,13464
832,3/27/20,visit,,
832,3/25/20,visit,,
832,3/22/20,visit,,
832,3/26/20,visit,,
832,3/25/20,visit,,
832,3/25/20,purchase,103400,51700
832,3/25/20,visit,,
832,3/27/20,visit,,
832,3/27/20,visit,,
650,3/28/20,visit,,
650,3/23/20,visit,,
650,3/27/20,visit,,
650,3/28/20,visit,,
650,3/26/20,visit,,
650,3/26/20,visit,,
650,3/24/20,visit,,
650,3/22/20,visit,,
650,3/22/20,purchase,197700,122574
587,3/28/20,visit,,
587,3/24/20,visit,,
587,3/28/20,visit,,
587,3/24/20,visit,,
587,3/24/20,purchase,179400,130962
587,3/27/20,visit,,
469,3/25/20,visit,,
469,3/25/20,purchase,13900,5421
469,3/24/20,visit,,
469,3/26/20,visit,,
469,3/28/20,visit,,
469,3/28/20,visit,,
469,3/26/20,visit,,
469,3/26/20,purchase,53300,33579
469,3/24/20,visit,,
469,3/23/20,visit,,
469,3/27/20,visit,,
814,3/22/20,visit,,
814,3/24/20,visit,,
814,3/27/20,visit,,
814,3/27/20,purchase,81500,44825
814,3/26/20,visit,,
814,3/24/20,visit,,
658,3/25/20,visit,,
570,3/27/20,visit,,
570,3/28/20,visit,,
570,3/28/20,visit,,
570,3/28/20,visit,,
570,3/27/20,visit,,
570,3/24/20,visit,,
570,3/25/20,visit,,
570,3/26/20,visit,,
769,3/25/20,visit,,
769,3/25/20,purchase,142300,59766
769,3/24/20,visit,,
769,3/25/20,visit,,
769,3/22/20,visit,,
769,3/22/20,purchase,95000,29450
769,3/24/20,visit,,
769,3/27/20,visit,,
769,3/28/20,visit,,
769,3/28/20,purchase,63400,36772
661,3/26/20,visit,,
661,3/26/20,purchase,102400,47104
661,3/28/20,visit,,
661,3/28/20,visit,,
661,3/26/20,visit,,
661,3/26/20,purchase,76500,37485
661,3/26/20,visit,,
661,3/22/20,visit,,
661,3/23/20,visit,,
604,3/24/20,visit,,
604,3/26/20,visit,,
604,3/23/20,visit,,
538,3/26/20,visit,,
538,3/28/20,visit,,
538,3/25/20,visit,,
538,3/22/20,visit,,
538,3/22/20,purchase,127400,70070
538,3/23/20,visit,,
538,3/23/20,purchase,41200,24720
552,3/26/20,visit,,
552,3/22/20,visit,,
552,3/23/20,purchase,62100,43470
552,3/25/20,visit,,
552,3/28/20,visit,,
552,3/27/20,visit,,
552,3/28/20,visit,,
539,3/24/20,visit,,
562,3/22/20,visit,,
562,3/26/20,visit,,
562,3/23/20,visit,,
562,3/22/20,visit,,
562,3/26/20,visit,,
562,3/26/20,visit,,
562,3/26/20,visit,,
562,3/26/20,visit,,
634,3/27/20,visit,,
634,3/27/20,visit,,
634,3/24/20,visit,,
634,3/24/20,visit,,
634,3/24/20,visit,,
634,3/24/20,purchase,115100,63305
634,3/24/20,visit,,
634,3/26/20,visit,,
452,3/26/20,visit,,
452,3/24/20,visit,,
452,3/24/20,purchase,198000,138600
452,3/23/20,visit,,
452,3/27/20,visit,,
452,3/25/20,visit,,
452,3/23/20,visit,,
452,3/26/20,visit,,
452,3/27/20,visit,,
466,3/22/20,visit,,
466,3/27/20,visit,,
646,3/23/20,visit,,
646,3/25/20,visit,,
646,3/28/20,visit,,
646,3/25/20,visit,,
835,3/27/20,visit,,
835,3/22/20,visit,,
835,3/23/20,visit,,
835,3/25/20,visit,,
835,3/22/20,visit,,
835,3/27/20,visit,,
835,3/27/20,visit,,
835,3/26/20,visit,,
835,3/26/20,purchase,104700,72243
556,3/22/20,visit,,
556,3/24/20,visit,,
556,3/26/20,visit,,
862,3/28/20,visit,,
862,3/27/20,visit,,
862,3/27/20,purchase,118300,88725
862,3/25/20,visit,,
862,3/22/20,visit,,
862,3/24/20,visit,,
862,3/28/20,visit,,
862,3/27/20,visit,,
862,3/27/20,purchase,103800,34254
450,3/28/20,visit,,
450,3/28/20,visit,,
450,3/27/20,visit,,
450,3/27/20,purchase,67700,28434
450,3/23/20,visit,,
450,3/25/20,visit,,
450,3/23/20,visit,,
530,3/22/20,visit,,
530,3/22/20,visit,,
530,3/24/20,visit,,
530,3/22/20,visit,,
530,3/24/20,visit,,
938,3/28/20,visit,,
938,3/26/20,visit,,
938,3/24/20,visit,,
938,3/25/20,visit,,
938,3/26/20,visit,,
938,3/26/20,purchase,79500,35775
938,3/22/20,visit,,
938,3/27/20,visit,,
938,3/24/20,visit,,
938,3/23/20,visit,,
816,3/28/20,visit,,
816,3/22/20,visit,,
816,3/27/20,visit,,
816,3/25/20,visit,,
816,3/28/20,visit,,
917,3/25/20,visit,,
917,3/24/20,visit,,
917,3/28/20,visit,,
917,3/23/20,visit,,
917,3/23/20,purchase,66400,43160
608,3/25/20,visit,,
608,3/28/20,visit,,
937,3/28/20,visit,,
937,3/28/20,purchase,14200,8236
937,3/26/20,visit,,
937,3/25/20,visit,,
937,3/27/20,visit,,
937,3/24/20,visit,,
937,3/24/20,purchase,45400,34504
937,3/22/20,visit,,
547,3/23/20,visit,,
547,3/27/20,visit,,
547,3/24/20,visit,,
547,3/24/20,visit,,
547,3/22/20,visit,,
825,3/22/20,visit,,
825,3/22/20,purchase,66100,22474
711,3/25/20,visit,,
711,3/28/20,visit,,
711,3/27/20,visit,,
840,3/26/20,visit,,
840,3/23/20,visit,,
840,3/26/20,visit,,
840,3/26/20,purchase,63100,23347
840,3/22/20,visit,,
840,3/22/20,purchase,15600,4836
577,3/24/20,visit,,
577,3/25/20,visit,,
577,3/25/20,visit,,
577,3/28/20,visit,,
577,3/25/20,visit,,
577,3/25/20,purchase,50400,23184
577,3/24/20,visit,,
713,3/25/20,visit,,
713,3/22/20,visit,,
713,3/26/20,visit,,
713,3/26/20,visit,,
713,3/24/20,visit,,
713,3/27/20,visit,,
549,3/23/20,visit,,
549,3/23/20,visit,,
772,3/22/20,visit,,
772,3/22/20,purchase,102500,42025
772,3/26/20,visit,,
772,3/27/20,visit,,
582,3/27/20,visit,,
582,3/22/20,visit,,
582,3/23/20,visit,,
582,3/25/20,visit,,
582,3/25/20,purchase,36000,13320
582,3/22/20,visit,,
582,3/25/20,visit,,
582,3/25/20,visit,,
537,3/24/20,visit,,
537,3/24/20,purchase,157800,67854
537,3/26/20,visit,,
537,3/26/20,visit,,
537,3/26/20,purchase,54200,17886
537,3/27/20,visit,,
627,3/26/20,visit,,
627,3/26/20,visit,,
662,3/28/20,visit,,
662,3/26/20,visit,,
662,3/27/20,visit,,
662,3/26/20,visit,,
662,3/22/20,visit,,
551,3/24/20,visit,,
500,3/24/20,visit,,
500,3/24/20,purchase,54100,21099
500,3/22/20,visit,,
500,3/22/20,purchase,42300,13959
500,3/25/20,visit,,
500,3/23/20,visit,,
500,3/28/20,visit,,
500,3/28/20,purchase,91000,30940
500,3/25/20,visit,,
500,3/23/20,visit,,
500,3/24/20,visit,,
500,3/24/20,purchase,30800,16632
789,3/24/20,visit,,
789,3/24/20,visit,,
789,3/22/20,visit,,
789,3/24/20,visit,,
789,3/24/20,purchase,110000,66000
789,3/26/20,visit,,
795,3/24/20,visit,,
635,3/26/20,visit,,
635,3/25/20,visit,,
635,3/25/20,purchase,134900,43168
635,3/27/20,visit,,
635,3/23/20,visit,,
635,3/23/20,visit,,
635,3/23/20,purchase,11400,7980
635,3/27/20,visit,,
635,3/27/20,purchase,18500,5365
635,3/23/20,visit,,
635,3/23/20,purchase,127900,49881
635,3/27/20,visit,,
635,3/22/20,visit,,
719,3/26/20,visit,,
719,3/27/20,visit,,
719,3/27/20,purchase,47300,26015
719,3/23/20,visit,,
719,3/25/20,visit,,
726,3/24/20,visit,,
726,3/22/20,visit,,
726,3/28/20,visit,,
726,3/28/20,visit,,
726,3/26/20,visit,,
726,3/26/20,purchase,51700,13959
779,3/22/20,visit,,
779,3/28/20,visit,,
779,3/23/20,visit,,
779,3/22/20,visit,,
779,3/24/20,visit,,
779,3/22/20,visit,,
779,3/25/20,visit,,
779,3/27/20,visit,,
615,3/27/20,visit,,
615,3/27/20,visit,,
615,3/23/20,visit,,
615,3/24/20,visit,,
615,3/24/20,purchase,137800,88192
615,3/25/20,visit,,
942,3/28/20,visit,,
942,3/28/20,purchase,12300,6027
942,3/27/20,visit,,
942,3/24/20,visit,,
942,3/26/20,visit,,
942,3/24/20,visit,,
630,3/24/20,visit,,
630,3/26/20,visit,,
630,3/26/20,purchase,14100,8883
630,3/28/20,visit,,
630,3/28/20,purchase,29300,13185
630,3/25/20,visit,,
630,3/25/20,visit,,
630,3/26/20,visit,,
630,3/27/20,visit,,
630,3/23/20,visit,,
630,3/23/20,purchase,100300,28084
481,3/23/20,visit,,
481,3/23/20,purchase,117000,40950
481,3/24/20,visit,,
481,3/23/20,visit,,
481,3/25/20,visit,,
481,3/26/20,visit,,
481,3/25/20,visit,,
481,3/25/20,visit,,
481,3/25/20,visit,,
755,3/23/20,visit,,
755,3/23/20,purchase,107300,27898
